date,city,country,lat,lon,maxtemp_c,avgtemp_c,mintemp_c,maxwind_kph,totalprecip_mm,avghumidity,condition
2023-01-25,Berlin,Germany,52.52,13.4,2.6,0.5,-0.9,7.9,0.1,89.0,Light freezing rain
2023-01-26,Berlin,Germany,52.52,13.4,1.1,0.7,-0.1,6.5,0.1,78.0,Light freezing rain
2023-01-27,Berlin,Germany,52.52,13.4,2.8,1.1,-0.8,16.2,1.1,87.0,Light freezing rain
2023-01-28,Berlin,Germany,52.52,13.4,2.1,-0.2,-1.6,10.8,0.2,80.0,Patchy rain possible
2023-01-29,Berlin,Germany,52.52,13.4,2.4,0.7,-1.6,23.3,0.3,89.0,Light freezing rain
2023-01-30,Berlin,Germany,52.52,13.4,4.9,3.6,2.2,31.0,4.3,84.0,Moderate rain at times
2023-01-31,Berlin,Germany,52.52,13.4,4.3,3.0,1.7,31.7,4.0,83.0,Moderate rain at times
2023-02-01,Berlin,Germany,52.52,13.4,5.2,4.5,3.3,26.6,4.4,79.0,Moderate rain at times
2023-02-02,Berlin,Germany,52.52,13.4,6.8,4.1,0.8,33.2,1.3,74.0,Patchy rain possible
2023-02-03,Berlin,Germany,52.52,13.4,7.9,5.5,1.7,37.8,12.6,83.0,Moderate or heavy rain shower
2023-02-04,Berlin,Germany,52.52,13.4,5.2,2.9,-0.4,28.1,0.4,85.0,Patchy rain possible
2023-02-05,Berlin,Germany,52.52,13.4,2.4,-0.4,-2.5,14.4,0.0,79.0,Overcast
2023-02-06,Berlin,Germany,52.52,13.4,2.8,-0.8,-3.4,10.8,0.8,68.0,Light freezing rain
2023-02-07,Berlin,Germany,52.52,13.4,2.0,-1.3,-4.0,8.3,0.0,66.0,Partly cloudy
2023-02-08,Berlin,Germany,52.52,13.4,4.2,-0.6,-3.5,14.0,0.0,73.0,Sunny
2023-02-09,Berlin,Germany,52.52,13.4,3.4,-0.2,-3.1,15.5,0.0,56.0,Sunny
2023-02-10,Berlin,Germany,52.52,13.4,4.7,1.7,-0.4,21.6,0.0,81.0,Overcast
2023-02-11,Berlin,Germany,52.52,13.4,7.9,6.1,3.4,24.8,0.5,86.0,Patchy rain possible
2023-02-12,Berlin,Germany,52.52,13.4,9.6,7.3,5.7,13.7,0.3,87.0,Patchy rain possible
2023-02-13,Berlin,Germany,52.52,13.4,9.8,6.3,3.8,14.0,0.4,88.0,Patchy rain possible
2023-02-14,Berlin,Germany,52.52,13.4,8.6,5.1,2.3,8.3,0.0,79.0,Sunny
2023-02-15,Berlin,Germany,52.52,13.4,10.1,4.5,0.4,9.0,0.0,74.0,Sunny
2023-02-16,Berlin,Germany,52.52,13.4,9.8,5.4,1.4,16.9,0.1,77.0,Overcast
2023-02-17,Berlin,Germany,52.52,13.4,12.1,9.3,6.9,37.1,6.1,82.0,Heavy rain at times
2023-02-18,Berlin,Germany,52.52,13.4,8.0,6.4,4.0,33.5,8.0,78.0,Heavy rain at times
2023-02-19,Berlin,Germany,52.52,13.4,7.9,5.0,3.0,21.6,1.8,75.0,Moderate rain at times
2023-02-20,Berlin,Germany,52.52,13.4,9.5,7.1,3.4,31.7,0.5,80.0,Patchy rain possible
2023-02-21,Berlin,Germany,52.52,13.4,10.1,9.2,7.1,29.9,0.9,89.0,Patchy rain possible
2023-02-22,Berlin,Germany,52.52,13.4,10.5,7.7,5.2,12.2,0.0,94.0,Overcast
2023-02-23,Berlin,Germany,52.52,13.4,9.9,7.2,5.2,16.0,1.4,90.0,Patchy rain possible
2023-02-24,Berlin,Germany,52.52,13.4,5.1,2.7,1.1,25.6,3.2,86.0,Moderate rain at times
2023-02-25,Berlin,Germany,52.52,13.4,3.4,1.4,-0.3,26.6,5.7,81.0,Light freezing rain
2023-02-26,Berlin,Germany,52.52,13.4,3.6,0.4,-1.6,19.4,0.8,75.0,Patchy rain possible
2023-02-27,Berlin,Germany,52.52,13.4,4.5,0.8,-1.9,13.3,0.0,65.0,Cloudy
2023-02-28,Berlin,Germany,52.52,13.4,7.3,2.2,-1.1,6.8,0.0,65.0,Sunny
2023-03-01,Berlin,Germany,52.52,13.4,8.1,3.1,-1.0,7.6,0.0,62.0,Sunny
2023-03-02,Berlin,Germany,52.52,13.4,9.0,3.7,0.0,8.6,0.0,76.0,Partly cloudy
2023-03-03,Berlin,Germany,52.52,13.4,11.7,4.5,0.1,20.4,0.0,72.0,Sunny
2023-03-04,Berlin,Germany,52.52,13.4,5.9,4.0,0.3,24.8,0.1,73.0,Overcast
2023-03-05,Berlin,Germany,52.52,13.4,4.6,1.9,-1.3,23.0,1.8,70.0,Moderate or heavy snow showers
2023-03-06,Berlin,Germany,52.52,13.4,5.2,1.2,-1.3,18.7,13.4,88.0,Heavy snow
2023-03-07,Berlin,Germany,52.52,13.4,4.0,1.5,-1.7,25.9,3.3,90.0,Heavy snow
2023-03-08,Berlin,Germany,52.52,13.4,3.4,0.8,-1.2,15.5,1.2,86.0,Moderate or heavy snow showers
2023-03-09,Berlin,Germany,52.52,13.4,2.4,1.0,-0.4,15.8,6.9,95.0,Moderate or heavy snow showers
2023-03-10,Berlin,Germany,52.52,13.4,10.9,6.7,2.8,26.3,8.6,91.0,Light rain shower
2023-03-11,Berlin,Germany,52.52,13.4,5.8,2.4,-0.5,31.7,13.8,81.0,Heavy snow
2023-03-12,Berlin,Germany,52.52,13.4,5.1,2.4,0.6,20.5,0.6,80.0,Light snow showers
2023-03-13,Berlin,Germany,52.52,13.4,13.5,9.1,4.9,32.4,3.0,87.0,Light rain
2023-03-14,Berlin,Germany,52.52,13.4,11.2,9.1,3.4,38.2,3.0,74.0,Light rain shower
2023-03-15,Berlin,Germany,52.52,13.4,8.3,4.0,0.6,28.8,0.1,58.0,Partly cloudy
2023-03-16,Berlin,Germany,52.52,13.4,7.9,3.8,-0.4,20.9,0.0,63.0,Overcast
2023-03-17,Berlin,Germany,52.52,13.4,12.7,7.1,2.5,18.7,0.0,56.0,Overcast
2023-03-18,Berlin,Germany,52.52,13.4,16.6,11.0,6.8,14.0,0.0,66.0,Overcast
2023-03-19,Berlin,Germany,52.52,13.4,17.3,11.8,7.4,5.4,0.7,78.0,Patchy rain possible
2023-03-20,Berlin,Germany,52.52,13.4,9.1,7.0,5.1,20.9,4.1,78.0,Light rain shower
2023-03-21,Berlin,Germany,52.52,13.4,9.5,8.1,7.0,14.8,3.3,92.0,Light drizzle
2023-03-22,Berlin,Germany,52.52,13.4,15.0,11.2,8.3,25.6,1.6,78.0,Patchy rain possible
2023-03-23,Berlin,Germany,52.52,13.4,15.6,12.0,10.3,24.1,2.3,78.0,Light drizzle
2023-03-24,Berlin,Germany,52.52,13.4,16.0,11.2,8.5,27.7,3.4,81.0,Light rain
2023-03-25,Berlin,Germany,52.52,13.4,10.9,8.7,7.1,26.6,16.0,81.0,Light rain shower
2023-03-26,Berlin,Germany,52.52,13.4,9.4,7.3,3.8,29.5,6.6,70.0,Light rain shower
2023-03-27,Berlin,Germany,52.52,13.4,6.7,3.6,1.2,28.8,2.2,59.0,Moderate or heavy snow showers
2023-03-28,Berlin,Germany,52.52,13.4,7.5,3.0,-1.3,19.8,0.0,58.0,Overcast
2023-03-29,Berlin,Germany,52.52,13.4,11.3,6.6,2.6,20.9,0.1,69.0,Overcast
2023-03-30,Berlin,Germany,52.52,13.4,17.3,11.9,7.5,25.9,8.3,80.0,Light rain shower
2023-03-31,Berlin,Germany,52.52,13.4,14.5,10.9,8.6,18.0,1.8,80.0,Light rain shower
2023-04-01,Berlin,Germany,52.52,13.4,8.8,6.3,2.1,19.8,5.1,87.0,Patchy rain possible
2023-04-02,Berlin,Germany,52.52,13.4,8.3,4.0,0.9,26.6,0.1,59.0,Overcast
2023-04-03,Berlin,Germany,52.52,13.4,6.4,2.5,-0.7,21.6,0.0,55.0,Partly cloudy
2023-04-04,Berlin,Germany,52.52,13.4,6.2,2.4,-2.4,13.0,0.0,57.0,Overcast
2023-04-05,Berlin,Germany,52.52,13.4,5.4,2.2,-1.5,11.2,1.3,67.0,Patchy rain possible
2023-04-06,Berlin,Germany,52.52,13.4,11.5,5.4,-1.2,10.8,0.0,60.0,Overcast
2023-04-07,Berlin,Germany,52.52,13.4,7.2,4.3,0.0,13.7,2.2,61.0,Patchy rain possible
2023-04-08,Berlin,Germany,52.52,13.4,12.5,8.3,5.0,14.4,0.4,81.0,Overcast
2023-04-09,Berlin,Germany,52.52,13.4,13.0,8.0,3.5,9.0,0.0,66.0,Overcast
2023-04-10,Berlin,Germany,52.52,13.4,15.6,10.2,3.8,18.7,0.0,56.0,Partly cloudy
2023-04-11,Berlin,Germany,52.52,13.4,11.0,9.3,5.6,27.0,4.5,73.0,Heavy rain at times
2023-04-12,Berlin,Germany,52.52,13.4,13.8,8.1,1.7,24.5,1.8,74.0,Patchy rain possible
2023-04-13,Berlin,Germany,52.52,13.4,12.2,9.1,6.5,16.9,0.6,68.0,Overcast
2023-04-14,Berlin,Germany,52.52,13.4,8.7,7.0,5.7,20.9,18.5,88.0,Moderate or heavy rain shower
2023-04-15,Berlin,Germany,52.52,13.4,10.8,8.4,7.4,17.3,8.2,91.0,Patchy rain possible
2023-04-16,Berlin,Germany,52.52,13.4,11.3,9.1,7.6,11.9,3.5,82.0,Patchy rain possible
2023-04-17,Berlin,Germany,52.52,13.4,11.0,8.2,6.0,18.0,1.5,75.0,Overcast
2023-04-18,Berlin,Germany,52.52,13.4,11.9,7.6,4.5,22.3,0.3,87.0,Patchy rain possible
2023-04-19,Berlin,Germany,52.52,13.4,8.2,5.1,3.1,22.3,2.2,89.0,Patchy rain possible
2023-04-20,Berlin,Germany,52.52,13.4,13.2,8.5,3.8,19.4,1.3,75.0,Moderate rain at times
2023-04-21,Berlin,Germany,52.52,13.4,19.1,13.2,8.7,22.7,0.0,62.0,Partly cloudy
2023-04-22,Berlin,Germany,52.52,13.4,20.0,13.9,7.7,16.2,0.0,56.0,Sunny
2023-04-23,Berlin,Germany,52.52,13.4,16.4,12.7,10.3,13.7,2.8,79.0,Moderate rain at times
2023-04-24,Berlin,Germany,52.52,13.4,16.0,12.5,8.2,20.1,2.95,75.0,Patchy rain possible
2023-04-25,Berlin,Germany,52.52,13.4,11.2,7.8,5.1,20.9,0.4,65.0,Patchy rain possible
2023-04-26,Berlin,Germany,52.52,13.4,10.3,6.4,2.3,24.1,0.9,63.0,Patchy rain possible
2023-04-27,Berlin,Germany,52.52,13.4,12.0,7.5,2.2,15.1,0.3,61.0,Patchy rain possible
2023-04-28,Berlin,Germany,52.52,13.4,13.6,8.9,3.3,16.9,3.2,76.0,Heavy rain at times
2023-04-29,Berlin,Germany,52.52,13.4,12.5,10.6,8.7,19.8,4.7,90.0,Patchy rain possible
2023-04-30,Berlin,Germany,52.52,13.4,15.7,9.9,4.6,10.8,0.0,59.0,Sunny
2023-05-01,Berlin,Germany,52.52,13.4,18.8,11.7,4.2,11.5,0.0,53.0,Sunny
2023-05-02,Berlin,Germany,52.52,13.4,12.9,10.0,7.3,23.0,0.0,72.0,Overcast
2023-05-03,Berlin,Germany,52.52,13.4,15.4,9.9,4.8,11.9,0.0,62.0,Overcast
2023-05-04,Berlin,Germany,52.52,13.4,18.0,11.3,4.3,17.6,0.0,56.0,Overcast
2023-05-05,Berlin,Germany,52.52,13.4,18.1,12.7,7.0,25.6,0.1,62.0,Overcast
2023-05-06,Berlin,Germany,52.52,13.4,10.8,8.6,7.0,23.4,19.25,85.0,Moderate or heavy rain shower
2023-05-07,Berlin,Germany,52.52,13.4,14.1,10.2,7.8,18.4,0.0,86.0,Overcast
2023-05-08,Berlin,Germany,52.52,13.4,16.9,11.0,5.1,24.8,0.0,56.0,Overcast
2023-05-09,Berlin,Germany,52.52,13.4,19.5,13.0,6.5,23.8,0.0,54.0,Partly cloudy
2023-05-10,Berlin,Germany,52.52,13.4,17.9,13.8,9.5,22.0,0.0,75.0,Overcast
2023-05-11,Berlin,Germany,52.52,13.4,20.4,15.8,11.4,19.8,0.0,62.0,Cloudy
2023-05-12,Berlin,Germany,52.52,13.4,21.1,16.1,11.2,22.3,0.0,57.0,Partly cloudy
2023-05-13,Berlin,Germany,52.52,13.4,21.5,16.1,10.8,24.1,0.0,51.0,Partly cloudy
2023-05-14,Berlin,Germany,52.52,13.4,19.2,14.9,9.3,16.9,0.1,61.0,Patchy rain possible
2023-05-15,Berlin,Germany,52.52,13.4,18.6,14.5,10.6,14.8,1.5,74.0,Patchy rain possible
2023-05-16,Berlin,Germany,52.52,13.4,17.2,12.0,8.9,20.5,0.0,68.0,Overcast
2023-05-17,Berlin,Germany,52.52,13.4,15.0,10.5,6.0,20.9,0.0,60.0,Overcast
2023-05-18,Berlin,Germany,52.52,13.4,15.2,10.8,5.2,13.3,0.0,58.0,Overcast
2023-05-19,Berlin,Germany,52.52,13.4,18.1,13.0,6.9,18.4,0.0,59.0,Overcast
2023-05-20,Berlin,Germany,52.52,13.4,21.0,14.8,9.3,23.0,0.0,73.0,Overcast
2023-05-21,Berlin,Germany,52.52,13.4,26.6,19.7,13.5,22.7,0.2,68.0,Patchy rain possible
2023-05-22,Berlin,Germany,52.52,13.4,26.2,20.0,14.6,20.9,0.0,56.0,Sunny
2023-05-23,Berlin,Germany,52.52,13.4,17.6,15.2,11.1,21.6,3.3,81.0,Heavy rain at times
2023-05-24,Berlin,Germany,52.52,13.4,16.5,12.6,7.9,17.3,0.3,58.0,Patchy rain possible
2023-05-25,Berlin,Germany,52.52,13.4,19.9,14.6,8.8,17.6,0.0,63.0,Overcast
2023-05-26,Berlin,Germany,52.52,13.4,19.6,13.8,8.2,17.6,0.0,53.0,Overcast
2023-05-27,Berlin,Germany,52.52,13.4,20.9,15.0,8.1,9.7,0.0,56.0,Sunny
2023-05-28,Berlin,Germany,52.52,13.4,23.3,17.0,9.7,15.5,0.0,49.0,Sunny
2023-05-29,Berlin,Germany,52.52,13.4,20.9,16.0,12.0,16.9,0.0,53.0,Overcast
2023-05-30,Berlin,Germany,52.52,13.4,22.3,15.6,8.7,19.4,0.0,54.0,Sunny
2023-05-31,Berlin,Germany,52.52,13.4,24.6,17.6,10.4,14.0,0.0,48.0,Overcast
2023-06-01,Berlin,Germany,52.52,13.4,23.2,16.8,10.8,19.8,0.0,58.0,Overcast
2023-06-02,Berlin,Germany,52.52,13.4,20.0,15.1,10.4,18.7,0.4,55.0,Patchy rain possible
2023-06-03,Berlin,Germany,52.52,13.4,21.2,14.5,7.5,14.0,0.0,43.0,Partly cloudy
2023-06-04,Berlin,Germany,52.52,13.4,23.3,16.8,9.2,11.9,0.0,39.0,Sunny
2023-06-05,Berlin,Germany,52.52,13.4,25.1,19.2,11.3,14.8,0.0,44.0,Sunny
2023-06-06,Berlin,Germany,52.52,13.4,21.7,18.5,14.8,15.1,2.1,60.0,Patchy rain possible
2023-06-07,Berlin,Germany,52.52,13.4,26.6,20.9,15.9,13.7,0.3,55.0,Patchy rain possible
2023-06-08,Berlin,Germany,52.52,13.4,27.6,21.9,16.1,11.2,0.0,55.0,Overcast
2023-06-09,Berlin,Germany,52.52,13.4,27.9,22.3,17.2,19.9,0.0,49.0,Overcast
2023-06-10,Berlin,Germany,52.52,13.4,28.9,22.3,15.5,22.0,0.3,51.0,Patchy rain possible
2023-06-11,Berlin,Germany,52.52,13.4,27.4,21.5,14.5,18.4,0.0,40.0,Sunny
2023-06-12,Berlin,Germany,52.52,13.4,26.6,20.9,14.1,19.8,0.0,38.0,Partly cloudy
2023-06-13,Berlin,Germany,52.52,13.4,21.3,17.8,13.9,24.5,0.0,49.0,Overcast
2023-06-14,Berlin,Germany,52.52,13.4,22.3,17.5,12.5,19.8,0.1,60.0,Cloudy
2023-06-15,Berlin,Germany,52.52,13.4,21.8,17.2,12.7,14.8,1.3,61.0,Patchy rain possible
2023-06-16,Berlin,Germany,52.52,13.4,19.4,16.1,13.5,20.4,5.9,71.0,Heavy rain at times
2023-06-17,Berlin,Germany,52.52,13.4,23.7,18.2,13.1,18.4,6.7,67.0,Moderate or heavy rain shower
2023-06-18,Berlin,Germany,52.52,13.4,26.1,20.2,13.2,9.7,0.0,60.0,Overcast
2023-06-19,Berlin,Germany,52.52,13.4,28.3,22.2,15.6,13.7,1.0,56.0,Moderate rain at times
2023-06-20,Berlin,Germany,52.52,13.4,28.3,23.6,18.6,11.5,1.1,59.0,Moderate rain at times
2023-06-21,Berlin,Germany,52.52,13.4,30.1,24.6,19.8,19.4,1.4,63.0,Moderate rain at times
2023-06-22,Berlin,Germany,52.52,13.4,29.0,24.0,18.2,20.9,1.5,59.0,Overcast
2023-06-23,Berlin,Germany,52.52,13.4,19.1,17.2,14.9,18.7,34.95,90.0,Moderate or heavy rain shower
2023-06-24,Berlin,Germany,52.52,13.4,25.4,19.7,13.2,14.4,0.0,61.0,Partly cloudy
2023-06-25,Berlin,Germany,52.52,13.4,26.7,22.0,17.6,9.7,0.5,55.0,Patchy rain possible
2023-06-26,Berlin,Germany,52.52,13.4,31.0,22.9,18.1,20.5,4.95,62.0,Moderate rain at times
2023-06-27,Berlin,Germany,52.52,13.4,20.7,17.4,13.6,23.0,5.9,62.0,Moderate or heavy rain shower
2023-06-28,Berlin,Germany,52.52,13.4,22.2,17.5,12.1,22.0,0.0,66.0,Overcast
2023-06-29,Berlin,Germany,52.52,13.4,25.5,20.6,13.8,8.6,0.0,53.0,Partly cloudy
2023-06-30,Berlin,Germany,52.52,13.4,22.0,18.7,15.8,15.5,6.0,85.0,Moderate or heavy rain shower
2023-07-01,Berlin,Germany,52.52,13.4,24.1,19.4,15.8,21.6,0.6,66.0,Overcast
2023-07-02,Berlin,Germany,52.52,13.4,23.3,18.6,15.3,29.9,0.0,60.0,Overcast
2023-07-03,Berlin,Germany,52.52,13.4,22.2,18.2,13.3,28.1,0.1,50.0,Patchy rain possible
2023-07-04,Berlin,Germany,52.52,13.4,22.0,18.4,14.8,24.1,0.0,53.0,Overcast
2023-07-05,Berlin,Germany,52.52,13.4,24.2,18.7,13.9,28.8,2.2,56.0,Moderate rain at times
2023-07-06,Berlin,Germany,52.52,13.4,22.5,18.4,13.3,14.8,0.0,54.0,Cloudy
2023-07-07,Berlin,Germany,52.52,13.4,28.6,21.7,14.1,9.4,0.0,44.0,Partly cloudy
2023-07-08,Berlin,Germany,52.52,13.4,31.5,23.9,15.2,10.4,0.0,39.0,Sunny
2023-07-09,Berlin,Germany,52.52,13.4,33.1,25.5,17.1,16.6,0.0,38.0,Sunny
2023-07-10,Berlin,Germany,52.52,13.4,28.1,23.4,19.6,21.6,3.8,68.0,Moderate or heavy rain shower
2023-07-11,Berlin,Germany,52.52,13.4,31.3,24.2,16.7,21.2,0.0,48.0,Sunny
2023-07-12,Berlin,Germany,52.52,13.4,28.8,23.9,19.6,27.0,0.1,53.0,Patchy rain possible
2023-07-13,Berlin,Germany,52.52,13.4,26.3,22.0,18.2,25.2,0.2,47.0,Patchy rain possible
2023-07-14,Berlin,Germany,52.52,13.4,27.1,21.2,15.0,12.6,0.1,50.0,Patchy rain possible
2023-07-15,Berlin,Germany,52.52,13.4,35.2,27.1,18.2,17.6,0.0,40.0,Partly cloudy
2023-07-16,Berlin,Germany,52.52,13.4,30.1,24.1,19.8,22.0,1.8,53.0,Moderate rain at times
2023-07-17,Berlin,Germany,52.52,13.4,28.0,22.9,17.7,25.9,0.1,38.0,Patchy rain possible
2023-07-18,Berlin,Germany,52.52,13.4,24.9,20.3,14.5,16.2,0.1,47.0,Partly cloudy
2023-07-19,Berlin,Germany,52.52,13.4,25.6,20.7,16.6,18.7,0.7,48.0,Moderate rain at times
2023-07-20,Berlin,Germany,52.52,13.4,20.9,17.8,13.9,20.2,0.3,59.0,Patchy rain possible
2023-07-21,Berlin,Germany,52.52,13.4,20.9,17.5,13.9,15.1,1.3,58.0,Patchy rain possible
2023-07-22,Berlin,Germany,52.52,13.4,22.9,18.2,13.9,20.2,0.6,56.0,Patchy rain possible
2023-07-23,Berlin,Germany,52.52,13.4,25.7,20.0,16.3,24.7,0.3,55.0,Overcast
2023-07-24,Berlin,Germany,52.52,13.4,28.3,21.6,17.4,22.0,14.2,62.0,Heavy rain at times
2023-07-25,Berlin,Germany,52.52,13.4,21.6,18.4,15.3,18.0,0.3,60.0,Overcast
2023-07-26,Berlin,Germany,52.52,13.4,20.7,17.0,12.4,19.4,0.9,53.0,Moderate rain at times
2023-07-27,Berlin,Germany,52.52,13.4,22.5,17.1,12.0,20.2,4.0,62.0,Patchy rain possible
2023-07-28,Berlin,Germany,52.52,13.4,22.8,18.9,15.3,23.4,12.2,82.0,Heavy rain at times
2023-07-29,Berlin,Germany,52.52,13.4,22.9,19.4,16.2,18.7,11.9,77.0,Moderate or heavy rain shower
2023-07-30,Berlin,Germany,52.52,13.4,25.4,20.0,15.4,25.9,1.0,60.0,Moderate rain at times
2023-07-31,Berlin,Germany,52.52,13.4,19.4,17.0,15.0,23.0,7.7,83.0,Moderate or heavy rain shower
2023-08-01,Berlin,Germany,52.52,13.4,20.8,17.6,15.6,19.4,22.85,85.0,Moderate or heavy rain shower
2023-08-02,Berlin,Germany,52.52,13.4,22.2,17.8,14.1,22.9,5.3,78.0,Heavy rain at times
2023-08-03,Berlin,Germany,52.52,13.4,22.4,19.3,16.2,31.7,2.4,70.0,Moderate rain at times
2023-08-04,Berlin,Germany,52.52,13.4,22.4,19.2,16.3,20.2,0.4,65.0,Patchy rain possible
2023-08-05,Berlin,Germany,52.52,13.4,22.6,18.6,14.3,13.3,0.0,68.0,Overcast
2023-08-06,Berlin,Germany,52.52,13.4,19.8,17.1,14.7,13.3,5.9,75.0,Heavy rain at times
2023-08-07,Berlin,Germany,52.52,13.4,17.8,15.0,13.2,31.0,2.8,78.0,Heavy rain at times
2023-08-08,Berlin,Germany,52.52,13.4,20.4,16.0,12.5,28.4,1.5,63.0,Patchy rain possible
2023-08-09,Berlin,Germany,52.52,13.4,20.6,16.4,12.0,20.2,1.1,61.0,Patchy rain possible
2023-08-10,Berlin,Germany,52.52,13.4,21.2,16.4,11.7,16.9,0.0,59.0,Cloudy
2023-08-11,Berlin,Germany,52.52,13.4,27.0,20.1,13.9,9.7,0.0,51.0,Cloudy
2023-08-12,Berlin,Germany,52.52,13.4,26.7,21.9,17.8,16.6,4.9,63.0,Heavy rain at times
2023-08-13,Berlin,Germany,52.52,13.4,26.7,21.8,17.4,12.6,7.1,66.0,Cloudy
2023-08-14,Berlin,Germany,52.52,13.4,30.1,23.8,17.9,13.0,2.85,60.0,Cloudy
2023-08-15,Berlin,Germany,52.52,13.4,30.2,24.6,19.8,14.0,8.7,72.0,Heavy rain at times
2023-08-16,Berlin,Germany,52.52,13.4,28.5,23.4,19.7,17.6,7.9,71.0,Patchy rain possible
2023-08-17,Berlin,Germany,52.52,13.4,25.9,21.5,18.0,18.0,0.8,65.0,Overcast
2023-08-18,Berlin,Germany,52.52,13.4,29.9,24.3,19.0,11.9,3.05,67.0,Moderate or heavy rain shower
2023-08-19,Berlin,Germany,52.52,13.4,31.7,26.2,19.9,10.4,0.0,50.0,Sunny
2023-08-20,Berlin,Germany,52.52,13.4,28.6,25.3,22.3,15.8,0.1,57.0,Patchy rain possible
2023-08-21,Berlin,Germany,52.52,13.4,27.7,23.0,19.5,14.9,0.0,61.0,Overcast
2023-08-22,Berlin,Germany,52.52,13.4,25.8,22.6,19.6,15.8,0.5,52.0,Patchy rain possible
2023-08-23,Berlin,Germany,52.52,13.4,26.6,21.8,17.2,15.5,0.0,53.0,Partly cloudy
2023-08-24,Berlin,Germany,52.52,13.4,28.4,22.7,16.6,10.1,0.0,50.0,Sunny
2023-08-25,Berlin,Germany,52.52,13.4,31.6,25.0,20.6,22.3,4.4,59.0,Patchy light rain with thunder
2023-08-26,Berlin,Germany,52.52,13.4,26.7,22.8,19.8,21.6,4.8,60.0,Patchy rain possible
2023-08-27,Berlin,Germany,52.52,13.4,22.8,20.1,17.9,12.2,0.2,56.0,Light rain shower
2023-08-28,Berlin,Germany,52.52,13.4,21.5,17.8,14.6,11.9,0.8,61.0,Overcast
2023-08-29,Berlin,Germany,52.52,13.4,16.3,14.4,13.7,15.1,10.9,88.0,Light rain
2023-08-30,Berlin,Germany,52.52,13.4,21.2,16.0,12.9,12.6,5.4,75.0,Light rain
2023-08-31,Berlin,Germany,52.52,13.4,19.3,16.3,13.8,18.7,4.3,64.0,Patchy light rain with thunder
2023-09-01,Berlin,Germany,52.52,13.4,20.6,16.1,12.2,15.1,1.5,71.0,Light rain shower
2023-09-02,Berlin,Germany,52.52,13.4,22.7,18.4,14.2,7.9,0.0,61.0,Overcast
2023-09-03,Berlin,Germany,52.52,13.4,22.6,18.9,15.8,15.5,0.1,54.0,Overcast
2023-09-04,Berlin,Germany,52.52,13.4,25.9,19.9,14.0,7.2,0.0,59.0,Sunny
2023-09-05,Berlin,Germany,52.52,13.4,28.3,22.4,17.0,10.8,0.0,54.0,Overcast
